name,authors
小小小小的火,[美] 伍绮诗
哈利·波特与“混血王子”,[英] J·K·罗琳
屋顶上的小丑,[日] 岛田庄司
水妖,"[美] 内森·希尔,Nathan Hill"
希望の糸,東野圭吾
羔羊的盛宴,[日]米泽穗信
检察方的罪人,[日]雫井脩介
家族试验,张怡微
李白传,(美) 哈金
给孩子的推理故事,"华斯比 选编,鸡丁,段一,林斯谚,谢柯盼,言桄,张小猫,徐俊敏,青稞,王稼骏,时晨"
楚辞,屈原等
一个人办不到,[日] 伊坂幸太郎
列那狐的故事,"[英] 威廉·卡克斯顿 著,郑振铎 译,大星文化 出品,作家榜经典文库"
尚待商榷的爱情,(英)朱利安·巴恩斯
中国古代寓言故事：有声注音版,"赵家栋,一一妈妈"
韩柳文研究法校注,"林纾,武晔卿,陈小童"
初恋（情感治愈小说，看完就想恋爱！遇见你，我才知道什么是初恋！未删节插图珍藏版！）作家榜经典文库,"[俄] 屠格涅夫 著,骆家 译,大星文化 出品,作家榜经典文库"
慕容雪村随笔集,"慕容雪村,慕容雪村文集·2011年全新修订本"
魔法禁書目錄 19,"鎌池和馬,灰村キヨタカ"
冰菓,米澤穗信
理性乐观派,"[英]
            马特·里德利,华章经管"
精靈使的劍舞 01,"志瑞祐,桜はんぺん"
社会动物,"[美]
            戴维·布鲁克斯"
疯癫与文明,"[法]
            米歇尔·福柯,学术前沿"
OVERLORD 01,"丸山くがね,so-bin"
愚者的片尾,米澤穗信
规训与惩罚(修订译本)(第4版),"[法]
            米歇尔·福柯,学术前沿"
不起眼女主角培育法 01,"丸戶史明,深崎暮人"
万能鉴定士Q的事件簿 01,[日] 松冈圭祐
重啟咲良田,"河野裕 著,椎名 優 绘"
大流感,[美]约翰.M.巴里
KAGEROU DAZE 陽炎眩亂 01,"じん（自然の敵P）,しづ"
知识分子与社会,"[美]
            托马斯·索维尔"
真相,"比尔•科瓦奇（Bill Kovach）,汤姆•罗森斯蒂尔（Tom Rosenstiel）"
万能鉴定士Q的事件簿 04,[日] 松冈圭祐
一切坚固的东西都烟消云散了,[美]马歇尔·伯曼
朝圣者的碗钵,菲利普.雅各泰
今天也要认真穿,"黎贝卡（著）,儿力力（绘）"
一个钢镚儿,"巫哲,哎呀呀"
我的世界观,[美] 阿尔伯特•爱因斯坦
电幻国度,[瑞典] 西蒙·斯塔伦海格
一蔸雨水一蔸禾,蔡皋
四时歌,骑桶人
三毛传：你松开手，我便落入茫茫宇宙,程碧
谜宫·如意琳琅图集,故宫博物院
活着,余华
2010：太空漫游,[英]阿瑟·克拉克
许三观卖血记,余华
北野武的小酒馆,"[日]
            北野武,雅众文化,雅众·影人"
春日宴,白鹭成双
兄弟,"余华,余华作品（2008版）"
谢谢你毛毛兔，这个下午真好玩（精装）,幾米
我只知道人是什么,余华
知否知否应是绿肥红瘦（大结局）,关心则乱
第七天,余华
森林唱游,幾米
银河铁道之夜,"(日) 增村博 编绘,(日) 宫泽贤治 原著"
黄昏的诉说,[圣卢西亚]德里克·沃尔科特
四个春天,陆庆屹
山海经,
有所不为的反叛者,罗新
支那革命的真相,[日] 北一輝
游侠小木客：桃花源迷踪,熊亮
诗人十四个,黄晓丹
夜的命名术,[阿根廷]阿莱杭德娜•皮扎尼克
商禽诗全集,商禽
窗边的小豆豆,"[日] 黑柳彻子 著,岩崎千弘 图"
国境以南 太阳以西,"[日]
            村上春树,
            林少华,村上春树文集（2001版）"
鲁滨逊漂流记,"[英]
            丹尼尔·笛福,世界文学名著精粹"
许三观卖血记,"余华,余华作品"
挪威的森林,"[日]
            村上春树,
            林少华,村上春树文集（2001版）"
海边的卡夫卡,"[日]
            村上春树,
            林少华,村上春树文集（2001版）"
一百万亿首诗,[法] 雷蒙·格诺
突围原生家庭,斯蒂芬妮▪斯蒂尔
我的青春恋爱喜剧果然有问题13,"(日)渡航,[日] ponkan⑧ 绘"
Maybe You Should Talk to Someone,Lori Gottlieb
毒笑小说,"[日]
            东野圭吾,新经典文化,新经典文库·东野圭吾作品"
心灵的整饰,(美) 阿莉·拉塞尔·霍克希尔德
认知,【美】赫伯特•西蒙(Herbert A.Simon)
一九七三年的弹子球,"[日]
            村上春树,
            林少华,村上春树文集（2001版）"
神的孩子全跳舞,"[日]
            村上春树,
            林少华,村上春树文集（2001版）"
150cm Life 2 & 3,"[日]
            高木直子 图文,高木直子绘本系列"
天黑以后,"[日]
            村上春树,
            林少华"
盗墓笔记5,"南派三叔,盗墓笔记"
挪威的森林,"[日]
            村上春树,
            林少华"
萤,"[日]
            村上春树,
            林少华,村上春树文集（2001版）"
无限恐怖,长弓手
一个人泡澡,"[日]
            高木直子 图文,高木直子绘本系列"
2001太空漫游,"[英]
            阿瑟·克拉克,太空漫游"
再袭面包店,"[日]
            村上春树,
            林少华,村上春树文集"
朝花夕拾 （青少彩绘版 新课标名著小书坊）,鲁迅
母亲大人膝下,鲁迅
鎮魂 上,"priest,張壯壯"
徘徊期少年,吾妻香夜
チェンソーマン  2,藤本 タツキ
给校草当假男友的日子,羲和清零
,
青春的梦，在青春做完,"苑子文,苑子豪"
非職業半仙 一,"拉棉花糖的兔子,小黑豹"
神奇树屋·故事系列·基础版·第5·6·7辑,
煎餅車,折一枚針
七つの魔剣が支配するIII,"宇野 朴人,ミユキルリア"
黄同学漫画二战史,那个黄同学
鲁迅信札珍赏,黄乔生 编著
两地书,"鲁迅,许广平"
张爱玲典藏全集--中短篇小说：1945年以后作品,"张爱玲  ,华文天下,张爱玲典藏全集（华文天下2003版）"
上帝的骰子,罗金海
余韵,"张爱玲  ,张爱玲作品集"
告别薇安,"安妮宝贝（庆山）,新经典文化,安妮宝贝十年修订典藏文集"
蔷薇岛屿,"安妮宝贝（庆山）,新经典文化,安妮宝贝十年修订典藏文集"
大方 No.2,"安妮宝贝（庆山）,大方"
远山淡影,"[英]
            石黑一雄,石黑一雄作品"
城南旧事,"林海音,99读书人"
简爱,"盛世教育西方名,
                [英]
            夏洛蒂·勃朗特,上海世图·名著典藏·中英对照全译本"
安妮宝贝系列,"安妮宝贝（庆山）,安妮宝贝 08新版"
推拿,毕飞宇
30分老妈,"[日]
            高木直子,高木直子绘本系列"
盗墓笔记4,"南派三叔,盗墓笔记"
一個人漂泊的日子,高木直子
少年巴比伦,路内
东周列国志,"蔡元放,
            冯梦龙,中华十大畅销古典小说"
许我向你看,辛夷坞
草房子,曹文轩
变身,"[日]
            东野圭吾,新经典文化,新经典文库·东野圭吾作品"
单恋,"[日]
            东野圭吾,新经典文化,新经典文库·东野圭吾作品"
钢铁是怎样炼成的,尼•奥斯特洛夫斯基
幻世·剑歌·碧城,"沧月,鼎剑阁系列·沧月十周年珍藏版"
世界别为我担心,"幾米,幾米系列"
星空仰望,幾米
看不见的城市,"[意]
            伊塔洛·卡尔维诺,卡尔维诺经典"
金色梦乡,"[日]
            伊坂幸太郎,乐读文库"
焚舟纪,"[英]
            安吉拉·卡特,全本书店"
聽雨樓隨筆（卷二）,"高伯雨,聽雨樓隨筆"
小毛驴与我,"[西]
            胡安·拉蒙·希梅内斯"
扶摇皇后·终结篇（上下）,"天下归元,扶摇皇后"
海棠依舊: 知否? 知否? 應是綠肥紅瘦 卷一,"關心則亂,海棠依舊：知否？知否？應是綠肥紅瘦"
那些年，我们一起追的女孩,"九把刀,九把刀作品集·现代版"
失控,"[美]
            凯文·凯利,东西文库"
长歌行 01,"夏达,长歌行"
侠客行（上下）,"金庸,金庸作品集（朗声旧版）"
傲风,风行烈
中国历代政治得失,钱穆
宫锁心玉,"于正 原著,天下倾城 改编"
美丽的标价,[美]阿什利·米尔斯
切尔诺贝利之春,"[法]
            艾玛纽埃尔·勒巴热,后浪,后浪漫"
依恋,"（美）苏珊·福沃德博士,（美）琼·托雷斯"
新教伦理与资本主义精神,[德]马克斯·韦伯
行為,Robert M. Sapolsky 羅伯．薩波斯基
独异性社会,[德]安德雷亚斯·莱克维茨（Andreas Reckwitz）
拥有一个你说了算的人生. 活出自我篇,武志红
青空與陰天 (1),"loundraw,三秋 縋"
鬼灭之刃 片羽之蝶,"吾峠呼世晴,矢島綾"
你一生的故事,"[美]
            特德·蒋,科幻世界,世界科幻大师丛书"
沙丘,"[美]
            弗兰克·赫伯特,科幻世界,世界科幻大师丛书"
红粉,"苏童,苏童作品系列"
鬼吹灯Ⅱ之一·黄皮子坟,"天下霸唱,鬼吹灯"
盗墓笔记6,"南派三叔,盗墓笔记"
看上去很美,"王朔,王朔文集"
爸爸爸,"韩少功,东岳文库"
青春奇妙物语5,两色风景
天若有情,亦舒
查理和巧克力工厂,罗尔德·达尔
小妇人,"[美]
            路易莎·梅·奥尔科特"
沧浪之水,阎真
文人偏食记,[日]岚山光三郎
记一忘三二,李娟
群鸟飞舞的世界末日,[美] 查莉·简·安德斯
鲁迅作品细读,钱理群
炮楼,巫哲
我也是鲁迅的遗物,乔丽华
书生之见：子东时间,许子东
我家戀愛好麻煩,おわる
发条橙,[英] 安东尼·伯吉斯
當年萬里覓封侯  下,漫漫何其多
鬼滅之刃 15,吾峠呼世晴
郭鹤年自传,"郭鹤年 (口述),Andrew Tanzer (笔录)"
年花,"靜水邊,YKU"
假面的告白,[日] 三岛由纪夫
有心论,[日] 野田洋次郎
圣殿春秋,[英] 肯·福莱特
莳花志,周瘦鹃
自由在高处,"熊培云,新星·熊培云作品"
孤岛之鬼,[日]江户川乱步
和喜欢的一切在一起,
我爱，我不爱,亦舒
黑、白、许多灰,亦舒
幼稚园：你们人类的爱情真难攻破,"韩寒主编,李诞,傅首尔,荞麦,张怡微,韩松落,陈谌"
当权的第三帝国,[英] 理查德·J. 埃文斯
彷徨,鲁迅
华盖集,"鲁迅,鲁迅作品集"
而已集,鲁迅
聋哑时代,双雪涛
流星雨,"三毛,青马文化,三毛全集（2009版）"
三毛典藏全集,"三毛,青马文化"
陆小凤传奇6：凤舞九天,"古龙,古龙文集"
沙丘,"[美]
            弗兰克·赫伯特,读客文化,读客外国小说文库：《沙丘》系列"
真名实姓,[美]弗诺·文奇
哈利・波特与凤凰社,"[英]
            J·K·罗琳"
不朽,落落
镜·辟天,"沧月,《镜》系列"
镜·双城,"沧月,《镜》系列"
最小说·第十四辑,"郭敬明,落落"
镜·双城,"沧月,沧月“镜”合集"
阿修罗,"[加拿大]
            亦舒,亦舒新经典"
庆余年·贰,猫腻
艺术的故事,"[英]
            贡布里希,贡布里希文集"
绝代双骄,古龙
多情剑客无情剑,古龙
镜·破军,"沧月,《镜》系列"
镜·织梦者,"沧月,《镜》系列"
庆余年·叁,猫腻
镜·神寂,"沧月,《镜》系列"
匆匆那年（上下）,九夜茴
常识,"梁文道,理想国,理想国·梁文道作品"
失焦的深度 上,苑生
不负如来不负卿1,"小春,不负如来不负卿"
谈话录,"王安忆,
            张新颖"
神之山嶺01,"作/夢枕 獏,畫/谷口治郎"
異獸魔都(05),林田球
徬徨之刃,東野圭吾
乌拉.波拉故事集,柏吉尔
What I Talk About When I Talk About Running,"[日]
            村上春树"
斜屋犯罪,"[日]
            岛田庄司,午夜文库·大师系列：岛田庄司作品·御手洗洁系列"
異獸魔都(07),林田球
勇闯死亡洞.婚礼奇遇-屠龙学校2,凯特·麦克马伦
京华烟云,"林语堂,林语堂文集精选"
森林报,[苏联]维•比安基
,
杀戮之病,"[日]
            我孙子武丸,午夜文库·日系佳作：我孙子武丸作品"
,
圣诞阿姨,"[日]
            东野圭吾,绘者
                        [日]
                    杉田比吕美"
天使之耳,東野圭吾
战争与和平,"[俄]
            列夫·托尔斯泰,经典译林"
,
乡土中国 生育制度,费孝通
张爱玲经典作品集,张爱玲
心理学,"[美]
            戴维·迈尔斯,新曲线·心理学丛书"
社会与政治运动讲义,"[美]
            赵鼎新,清华社会学讲义"
社会学入门,"[美]
            詹姆斯·汉斯林,培文书系·社会科学译丛"
动机与人格,"[美]
            亚伯拉罕·马斯洛"
张爱玲全集 （全16册）,张爱玲
情绪的解析,"[美]
            保罗·艾克曼,
            杨旭"
资本论,(德)马克思
弱角友崎同學(06),屋久悠樹
Factfulness,"Hans Rosling,Ola Rosling,Anna Rosling Rönnlund"
殷商舰队玛雅征服史,马伯庸
文学少女 01,"[日]
            野村美月,文學少女"
魔法禁書目錄 02,鎌池和馬
内向者优势,"Marti Olsen Laney,明心书坊"
魔法禁書目錄 04,鎌池和馬
文學少女：見習生的初戀,"[日]
            野村美月,
            HANA,文學少女"
神的記事本 01,杉井光
万火归一,"[阿根廷]
            胡里奥·科塔萨尔,99读书人,
            范晔"
向着明亮那方,"[日]
            金子美铃,
            吴菲"
,
四重音,消失宾妮
青铜葵花,曹文轩
呼啸山庄,艾米荷·勃朗特
羊脂球,"[法]
            居伊·德·莫泊桑,经典译林"
青城,乐小米
韩非子,"高华平,王齐洲,张三夕 译注"
没有凶手的杀人夜,"[日]
            东野圭吾,99读书人,东野圭吾作品"
,
悲惨世界（上下）,（法）雨果
小学教材全解-四年级语文下,薛金星
变色龙,"[俄]
            安东·契诃夫,经典译林"
布谷鸟的蛋是谁的,"[日]
            东野圭吾,午夜文库·日系佳作：东野圭吾作品"
鸟人计划,"[日]
            东野圭吾,新经典文化,新经典文库·东野圭吾作品"
洛阳伽蓝记,杨衒之
,
武林盟私密記事(上),"林言,SUMMER"
,
七つの魔剣が支配する (電撃文庫),宇野 朴人
念书，还是工作？,[法]蒂菲娜·里维埃尔
逢青,这碗粥
初吻仲夏殿,艾可乐
鎮魂 下,"priest,張壯壯"
旋风白羊座管家,艾可乐
弱角友崎同學(05),屋久悠樹
遇见你之前,[英] 乔乔·莫伊斯（Jojo Moyes）
附加遗产-下,水千丞
绝顶,肖新宇 绘著
梦维拉,"〔委〕胡安·泰巴尔,〔委〕拉蒙·巴利斯"
武侠小说史话,梁守中
The Star Around the Sun Vol.2,金刚圈
乱花渐欲迷人眼,陈小台
我的英雄學院 22,堀越耕平
麦哲伦航海纪,斯蒂芬・茨威格
"ほしとくず─Don't worry,Be happy!─ 2",星谷 かおり
我的英雄學院 07,"堀越耕平,我的英雄學院"
我的英雄學院 11,堀越耕平
我反正决定自己难过,林栀蓝
給不滅的你 1,大今良時
废后将军,一度君华
终点的少女,[日] 柚木麻子
ようこそ実力至上主義の教室へ6,衣笠彰梧
月食奇譚,春泥
格格不入,巫哲
北京，北京,"冯唐,果麦文化,冯唐文集（2017版）"
迷宮飯(04),九井諒子
天使の囁きは悪魔を堕とす,五月女 えむ
流言,张爱玲
旧视线,文泽尔
呐喊,鲁迅
マイホームヒーロー 1,"朝基 まさし (画),山川 直輝 (原著)"
殺戮秀 2,"FOX^^,生铁落,狐狸"
折枝,困倚危楼
招摇,九鹭非香
千秋（套装共两册）,梦溪石
这么多年,八月长安
所信即所見,埃洛.莫里斯(Errol Morris)
竹木狼马,巫哲
飞来横犬,巫哲
命运攸关的抉择,"[美]
            伊恩·克肖,后浪,汗青堂"
胡林的子女,"[英] J. R. R. 托尔金 著,[英] 克里斯托弗·托尔金 编,[英] 艾伦·李 图"
草原动物园,"马伯庸,木晷文化"
七爷,priest
青春奇妙物语5,两色风景
天若有情,亦舒
文人偏食记,[日]岚山光三郎
记一忘三二,李娟
群鸟飞舞的世界末日,[美] 查莉·简·安德斯
鲁迅作品细读,钱理群
炮楼,巫哲
玫瑰的故事,"[加拿大]
            亦舒,亦舒作品系列"
失落的一角遇见大圆满,"Shel Silverstein,爱心树童书,新经典文库·爱心树绘本馆"
没有月亮的晚上,"[加拿大]
            亦舒,亦舒作品系列"
玛法达的世界  全集A,"[阿根廷]
            季诺,
            三毛"
现代日本小说集,
牛棚杂忆,季羡林
壁穴マネーホール,中川 リィナ
今天我是升旗手,黄蓓佳
存在与时间,"[德]
            马丁·海德格尔,现代西方学术文库"
呐喊,"鲁迅,语文新课标必读丛书：增订版"
目送,"龙应台,理想国·龙应台作品"
彼得·潘,"[英] 詹姆斯·巴里,孙国双 图"
给青年的十二封信,"朱光潜,朱光潜作品系列"
内心之死,余华
你好，旧时光：漫画版3,"八月长安,golo"
余华评传,洪治纲
春秋来信,"张枣,九十年代中国诗歌"
那小子真帅2,"[韩]
            可爱淘"
杰克·韦尔奇自传,"（美）杰克.韦尔奇（Jack Welch）,约翰.拜恩（John A. Byrne）"
聊斋志异,"蒲松龄,古典名著普及文库"
福尔摩斯探案集,"[英]
            阿瑟·柯南·道尔,世界文学文库（全译本）"
温暖和百感交集的旅程,"余华,余华作品（2008版）"
游侠录,"古龙,古龙作品集"
约翰·克利斯朵夫,"[法]
            罗曼·罗兰,
            傅雷,世界文学名著文库"
